#  N   Simpsons     Milne      GSL_QAG_31  
#-----------------------------------------
10345  4.438641e-14  1.173271e-14  7.067899e-16
10349  4.056974e-14  1.710432e-14  7.067899e-16
10353  5.201974e-14  1.300493e-14  7.067899e-16
10357  3.901480e-14  4.947530e-15  7.067899e-16
10361  4.438641e-14  5.795677e-15  7.067899e-16
10365  3.647036e-14  7.633331e-15  7.067899e-16
10369  4.297283e-14  1.371172e-14  7.067899e-16
10373  4.141789e-14  8.481479e-16  7.067899e-16
10377  3.138147e-14  4.664814e-15  7.067899e-16
10381  3.109876e-14  1.554938e-15  7.067899e-16
10385  3.943888e-14  9.753701e-15  7.067899e-16
10389  4.226604e-14  6.926541e-15  7.067899e-16
10393  3.760122e-14  1.554938e-15  7.067899e-16
10397  4.452777e-14  2.968518e-15  7.067899e-16
10401  4.481048e-14  6.219751e-15  7.067899e-16
10405  5.004073e-14  1.413580e-15  7.067899e-16
10409  2.586851e-14  8.198763e-15  7.067899e-16
10413  4.240740e-14  1.031913e-14  7.067899e-16
10417  3.675308e-14  5.371603e-15  7.067899e-16
10421  3.392592e-14  3.251234e-15  7.067899e-16
10425  3.958024e-14  8.622837e-15  7.067899e-16
10429  3.491542e-14  1.371172e-14  7.067899e-16
10433  3.873209e-14  8.622837e-15  7.067899e-16
10437  2.954382e-14  1.074321e-14  7.067899e-16
10441  3.604629e-14  5.654319e-15  7.067899e-16
10445  4.283147e-14  1.752839e-14  7.067899e-16
10449  2.827160e-14  2.685802e-15  7.067899e-16
10453  3.647036e-14  2.827160e-16  7.067899e-16
10457  4.297283e-14  1.455987e-14  7.067899e-16
10461  4.127653e-14  2.191049e-14  7.067899e-16
10465  4.198332e-14  1.385308e-14  7.067899e-16
10469  3.194690e-14  1.130864e-15  7.067899e-16
10473  3.251234e-14  8.057405e-15  7.067899e-16
10477  4.000431e-14  3.392592e-15  7.067899e-16
10481  3.604629e-14  2.827160e-15  7.067899e-16
10485  2.289999e-14  5.654319e-16  7.067899e-16
10489  4.353826e-14  3.958024e-15  7.067899e-16
10493  4.141789e-14  2.827160e-15  7.067899e-16
10497  3.222962e-14  6.502467e-15  7.067899e-16
10501  3.293641e-14  1.031913e-14  7.067899e-16
10505  4.071110e-14  1.484259e-14  7.067899e-16
10509  3.760122e-14  6.643825e-15  7.067899e-16
10513  3.434999e-14  3.675308e-15  7.067899e-16
10517  4.127653e-14  9.895059e-15  7.067899e-16
10521  4.594135e-14  2.261728e-15  7.067899e-16
10525  3.943888e-14  7.774689e-15  7.067899e-16
10529  4.240740e-14  7.067899e-15  7.067899e-16
10533  5.004073e-14  7.774689e-15  7.067899e-16
10537  4.184196e-14  7.491973e-15  7.067899e-16
10541  5.032344e-14  1.187407e-14  7.067899e-16
10545  4.933394e-14  4.806172e-15  7.067899e-16
10549  2.911975e-14  7.067899e-16  7.067899e-16
10553  4.240740e-14  2.968518e-15  7.067899e-16
10557  4.608270e-14  1.116728e-14  7.067899e-16
10561  4.551727e-14  1.696296e-15  7.067899e-16
10565  3.576357e-14  5.088887e-15  7.067899e-16
10569  3.788394e-14  8.905553e-15  7.067899e-16
10573  3.095740e-14  1.116728e-14  7.067899e-16
10577  3.519814e-14  7.209257e-15  7.067899e-16
10581  3.180555e-14  2.968518e-15  7.067899e-16
10585  4.113517e-14  5.371603e-15  7.067899e-16
10589  4.438641e-14  3.816666e-15  7.067899e-16
10593  3.802530e-14  7.209257e-15  7.067899e-16
10597  4.820307e-14  4.664814e-15  7.067899e-16
10601  3.830801e-14  4.664814e-15  7.067899e-16
10605  4.396233e-14  5.654319e-16  7.067899e-16
10609  2.586851e-14  2.261728e-15  7.067899e-16
10613  3.364320e-14  5.371603e-15  7.067899e-16
10617  3.562221e-14  5.088887e-15  7.067899e-16
10621  3.109876e-14  8.764195e-15  7.067899e-16
10625  2.756481e-14  1.003642e-14  7.067899e-16
10629  3.039197e-14  1.569074e-14  7.067899e-16
10633  3.081604e-14  5.795677e-15  7.067899e-16
10637  2.897839e-14  9.470985e-15  7.067899e-16
10641  4.481048e-14  3.392592e-15  7.067899e-16
10645  4.382098e-14  1.272222e-14  7.067899e-16
10649  1.837654e-14  1.046049e-14  7.067899e-16
10653  3.392592e-14  1.031913e-14  7.067899e-16
10657  4.254875e-14  1.272222e-14  7.067899e-16
10661  3.251234e-14  2.120370e-15  7.067899e-16
10665  2.502036e-14  3.392592e-15  7.067899e-16
10669  2.883703e-14  1.243950e-14  7.067899e-16
10673  2.756481e-14  2.827160e-15  7.067899e-16
10677  2.813024e-14  4.382098e-15  7.067899e-16
10681  3.053332e-14  2.685802e-15  7.067899e-16
10685  4.622406e-14  2.685802e-15  7.067899e-16
10689  4.438641e-14  8.905553e-15  7.067899e-16
10693  4.792036e-14  6.643825e-15  7.067899e-16
10697  3.576357e-14  6.219751e-15  7.067899e-16
10701  3.731851e-14  4.947530e-15  7.067899e-16
10705  3.533950e-14  1.258086e-14  7.067899e-16
10709  2.813024e-14  5.230245e-15  7.067899e-16
10713  4.155925e-14  9.895059e-15  7.067899e-16
10717  4.890986e-14  1.328765e-14  7.067899e-16
10721  3.972159e-14  5.512961e-15  7.067899e-16
10725  2.756481e-14  5.512961e-15  7.067899e-16
10729  4.269011e-14  2.431357e-14  7.067899e-16
10733  2.982654e-14  5.088887e-15  7.067899e-16
10737  3.774258e-14  7.067899e-16  7.067899e-16
10741  2.600987e-14  8.481479e-16  7.067899e-16
10745  3.449135e-14  7.491973e-15  7.067899e-16
10749  3.632900e-14  1.837654e-14  7.067899e-16
10753  3.321913e-14  1.979012e-15  7.067899e-16
10757  4.000431e-14  3.152283e-14  7.067899e-16
10761  2.134506e-14  2.403086e-15  7.067899e-16
10765  3.180555e-14  1.130864e-14  7.067899e-16
10769  4.212468e-14  3.958024e-15  7.067899e-16
10773  2.360678e-14  4.806172e-15  7.067899e-16
10777  2.714073e-14  7.916047e-15  7.067899e-16
10781  3.336048e-14  7.491973e-15  7.067899e-16
10785  3.053332e-14  8.622837e-15  7.067899e-16
10789  3.929752e-14  2.261728e-15  7.067899e-16
10793  4.269011e-14  5.512961e-15  7.067899e-16
10797  3.703579e-14  4.099382e-15  7.067899e-16
10801  3.576357e-14  9.895059e-16  7.067899e-16
10805  2.233456e-14  5.512961e-15  7.067899e-16
10809  3.590493e-14  2.968518e-15  7.067899e-16
10813  2.982654e-14  1.583209e-14  7.067899e-16
10817  2.671666e-14  1.413580e-16  7.067899e-16
10821  3.067468e-14  8.622837e-15  7.067899e-16
10825  3.025061e-14  2.685802e-15  7.067899e-16
10829  4.678949e-14  8.622837e-15  7.067899e-16
10833  3.109876e-14  6.643825e-15  7.067899e-16
10837  4.353826e-14  2.092098e-14  7.067899e-16
10841  3.449135e-14  4.382098e-15  7.067899e-16
10845  4.410369e-14  1.710432e-14  7.067899e-16
10849  3.774258e-14  1.597345e-14  7.067899e-16
10853  5.004073e-14  4.240740e-15  7.067899e-16
10857  3.986295e-14  1.145000e-14  7.067899e-16
10861  2.417222e-14  2.827160e-15  7.067899e-16
10865  2.261728e-14  9.753701e-15  7.067899e-16
10869  3.915616e-14  4.664814e-15  7.067899e-16
10873  3.491542e-14  1.399444e-14  7.067899e-16
10877  4.212468e-14  1.696296e-15  7.067899e-16
10881  2.954382e-14  2.403086e-15  7.067899e-16
10885  2.897839e-14  7.633331e-15  7.067899e-16
10889  2.516172e-14  5.230245e-15  7.067899e-16
10893  3.647036e-14  1.272222e-15  7.067899e-16
10897  3.293641e-14  4.947530e-15  7.067899e-16
10901  4.396233e-14  6.643825e-15  7.067899e-16
10905  3.477406e-14  1.272222e-15  7.067899e-16
10909  2.289999e-14  4.523456e-15  7.067899e-16
10913  4.042838e-14  2.544444e-15  7.067899e-16
10917  2.897839e-14  5.654319e-15  7.067899e-16
10921  3.675308e-14  5.512961e-15  7.067899e-16
10925  2.473765e-14  6.219751e-15  7.067899e-16
10929  2.558580e-14  4.240740e-16  7.067899e-16
10933  4.155925e-14  1.342901e-14  7.067899e-16
10937  3.152283e-14  1.908333e-14  7.067899e-16
10941  2.855431e-14  3.958024e-15  7.067899e-16
10945  4.551727e-14  9.895059e-16  7.067899e-16
10949  2.332407e-14  6.785183e-15  7.067899e-16
10953  2.459629e-14  6.361109e-15  7.067899e-16
10957  4.297283e-14  5.937035e-15  7.067899e-16
10961  4.523456e-14  2.544444e-15  7.067899e-16
10965  4.113517e-14  6.078393e-15  7.067899e-16
10969  3.420863e-14  1.554938e-15  7.067899e-16
10973  3.336048e-14  1.286358e-14  7.067899e-16
10977  3.859073e-14  8.481479e-15  7.067899e-16
10981  2.770617e-14  4.947530e-15  7.067899e-16
10985  3.109876e-14  7.067899e-15  7.067899e-16
10989  4.353826e-14  2.120370e-14  7.067899e-16
10993  3.251234e-14  7.067899e-15  7.067899e-16
10997  3.406727e-14  1.470123e-14  7.067899e-16
11001  3.703579e-14  4.240740e-16  7.067899e-16
11005  3.675308e-14  9.753701e-15  7.067899e-16
11009  3.519814e-14  3.533950e-15  7.067899e-16
11013  4.212468e-14  2.247592e-14  7.067899e-16
11017  2.897839e-14  1.102592e-14  7.067899e-16
11021  2.798888e-14  1.470123e-14  7.067899e-16
11025  3.265369e-14  1.357037e-14  7.067899e-16
11029  3.025061e-14  3.533950e-15  7.067899e-16
11033  3.321913e-14  1.385308e-14  7.067899e-16
11037  1.908333e-14  4.664814e-15  7.067899e-16
11041  3.703579e-14  6.643825e-15  7.067899e-16
11045  3.802530e-14  3.109876e-15  7.067899e-16
11049  2.911975e-14  1.145000e-14  7.067899e-16
11053  3.505678e-14  4.240740e-16  7.067899e-16
11057  3.095740e-14  9.329627e-15  7.067899e-16
11061  2.516172e-14  2.968518e-15  7.067899e-16
11065  3.562221e-14  8.198763e-15  7.067899e-16
11069  2.897839e-14  7.067899e-15  7.067899e-16
11073  2.714073e-14  4.523456e-15  7.067899e-16
11077  3.307777e-14  1.413580e-14  7.067899e-16
11081  2.417222e-14  4.523456e-15  7.067899e-16
11085  2.516172e-14  2.827160e-15  7.067899e-16
11089  3.915616e-14  7.067899e-15  7.067899e-16
11093  4.353826e-14  1.639753e-14  7.067899e-16
11097  2.035555e-14  1.413580e-15  7.067899e-16
11101  2.077962e-14  1.696296e-15  7.067899e-16
11105  3.378456e-14  1.130864e-15  7.067899e-16
11109  2.982654e-14  3.109876e-15  7.067899e-16
11113  3.562221e-14  6.502467e-15  7.067899e-16
11117  4.254875e-14  6.502467e-15  7.067899e-16
11121  2.841296e-14  1.385308e-14  7.067899e-16
11125  2.869567e-14  3.816666e-15  7.067899e-16
11129  2.035555e-14  2.827160e-15  7.067899e-16
11133  3.124011e-14  3.533950e-15  7.067899e-16
11137  2.699938e-14  9.046911e-15  7.067899e-16
11141  3.336048e-14  4.240740e-15  7.067899e-16
11145  3.251234e-14  7.209257e-15  7.067899e-16
11149  2.911975e-14  8.057405e-15  7.067899e-16
11153  2.445493e-14  1.427716e-14  7.067899e-16
11157  2.643394e-14  3.958024e-15  7.067899e-16
11161  1.781111e-14  2.120370e-15  7.067899e-16
11165  2.289999e-14  6.502467e-15  7.067899e-16
11169  2.558580e-14  7.774689e-15  7.067899e-16
11173  2.374814e-14  7.067899e-16  7.067899e-16
11177  3.406727e-14  1.399444e-14  7.067899e-16
11181  2.671666e-14  1.088456e-14  7.067899e-16
11185  3.717715e-14  8.340121e-15  7.067899e-16
11189  3.067468e-14  1.046049e-14  7.067899e-16
11193  2.671666e-14  1.342901e-14  7.067899e-16
11197  2.035555e-14  2.685802e-15  7.067899e-16
11201  4.438641e-14  2.403086e-15  7.067899e-16
11205  2.770617e-14  3.251234e-15  7.067899e-16
11209  3.703579e-14  1.187407e-14  7.067899e-16
11213  3.830801e-14  1.399444e-14  7.067899e-16
11217  3.533950e-14  6.785183e-15  7.067899e-16
11221  2.318271e-14  1.979012e-15  7.067899e-16
11225  3.251234e-14  3.675308e-15  7.067899e-16
11229  3.873209e-14  2.968518e-15  7.067899e-16
11233  2.897839e-14  1.088456e-14  7.067899e-16
11237  2.714073e-14  1.470123e-14  7.067899e-16
11241  2.968518e-14  1.130864e-15  7.067899e-16
11245  3.647036e-14  9.612343e-15  7.067899e-16
11249  2.728209e-14  6.926541e-15  7.067899e-16
11253  2.784752e-14  1.060185e-14  7.067899e-16
11257  3.420863e-14  1.187407e-14  7.067899e-16
11261  2.346543e-14  4.099382e-15  7.067899e-16
11265  3.293641e-14  9.188269e-15  7.067899e-16
11269  3.760122e-14  9.188269e-15  7.067899e-16
11273  2.657530e-14  5.512961e-15  7.067899e-16
11277  3.632900e-14  1.229814e-14  7.067899e-16
11281  3.378456e-14  1.130864e-15  7.067899e-16
11285  1.441851e-14  5.088887e-15  7.067899e-16
11289  2.487901e-14  2.120370e-15  7.067899e-16
11293  2.954382e-14  7.491973e-15  7.067899e-16
11297  3.873209e-14  8.905553e-15  7.067899e-16
11301  4.184196e-14  1.597345e-14  7.067899e-16
11305  1.653888e-14  4.523456e-15  7.067899e-16
11309  3.307777e-14  7.067899e-16  7.067899e-16
11313  2.035555e-14  6.643825e-15  7.067899e-16
11317  2.049691e-14  2.685802e-15  7.067899e-16
11321  1.865925e-14  1.554938e-15  7.067899e-16
11325  3.590493e-14  6.502467e-15  7.067899e-16
11329  1.894197e-14  1.696296e-15  7.067899e-16
11333  3.237098e-14  1.145000e-14  7.067899e-16
11337  8.764195e-15  1.074321e-14  7.067899e-16
11341  2.332407e-14  4.664814e-15  7.067899e-16
11345  2.629259e-14  9.188269e-15  7.067899e-16
11349  4.254875e-14  5.371603e-15  7.067899e-16
11353  1.597345e-14  5.230245e-15  7.067899e-16
11357  2.021419e-14  1.272222e-15  7.067899e-16
11361  3.420863e-14  9.753701e-15  7.067899e-16
11365  3.986295e-14  4.806172e-15  7.067899e-16
11369  3.124011e-14  6.219751e-15  7.067899e-16
11373  2.148641e-14  1.526666e-14  7.067899e-16
11377  3.194690e-14  5.371603e-15  7.067899e-16
11381  2.191049e-14  7.774689e-15  7.067899e-16
11385  4.071110e-14  6.643825e-15  7.067899e-16
11389  1.569074e-14  1.710432e-14  7.067899e-16
11393  3.477406e-14  2.827160e-16  7.067899e-16
11397  3.039197e-14  3.109876e-15  7.067899e-16
11401  1.696296e-14  7.633331e-15  7.067899e-16
11405  2.049691e-14  4.664814e-15  7.067899e-16
11409  2.643394e-14  1.116728e-14  7.067899e-16
11413  1.908333e-14  1.554938e-15  7.067899e-16
11417  3.788394e-14  2.176913e-14  7.067899e-16
11421  2.162777e-14  6.078393e-15  7.067899e-16
11425  2.502036e-14  2.247592e-14  7.067899e-16
11429  4.834443e-14  5.088887e-15  7.067899e-16
11433  1.993148e-14  5.654319e-15  7.067899e-16
11437  1.625617e-14  1.102592e-14  7.067899e-16
11441  1.357037e-14  8.622837e-15  7.067899e-16
11445  1.272222e-14  4.099382e-15  7.067899e-16
11449  3.067468e-14  1.074321e-14  7.067899e-16
11453  2.770617e-14  6.785183e-15  7.067899e-16
11457  2.742345e-14  1.880061e-14  7.067899e-16
11461  3.222962e-14  1.441851e-14  7.067899e-16
11465  2.487901e-14  6.643825e-15  7.067899e-16
11469  1.908333e-14  1.781111e-14  7.067899e-16
11473  2.728209e-14  6.643825e-15  7.067899e-16
11477  1.399444e-14  1.413580e-16  7.067899e-16
11481  2.714073e-14  4.099382e-15  7.067899e-16
11485  2.261728e-14  2.827160e-15  7.067899e-16
11489  2.770617e-14  9.612343e-15  7.067899e-16
11493  1.328765e-14  1.173271e-14  7.067899e-16
11497  3.307777e-14  1.413580e-15  7.067899e-16
11501  3.689443e-14  9.329627e-15  7.067899e-16
11505  4.099382e-14  2.162777e-14  7.067899e-16
11509  2.332407e-14  2.120370e-15  7.067899e-16
11513  2.304135e-14  1.696296e-15  7.067899e-16
11517  3.166419e-14  3.675308e-15  7.067899e-16
11521  2.148641e-14  1.413580e-15  7.067899e-16
11525  1.569074e-14  2.544444e-15  7.067899e-16
11529  1.979012e-14  1.060185e-14  7.067899e-16
11533  1.880061e-14  7.491973e-15  7.067899e-16
11537  2.176913e-14  3.109876e-15  7.067899e-16
11541  3.124011e-14  3.533950e-15  7.067899e-16
11545  2.827160e-14  7.350615e-15  7.067899e-16
11549  3.124011e-14  0.000000e+00  7.067899e-16
11553  2.049691e-14  1.413580e-16  7.067899e-16
11557  2.516172e-14  3.533950e-15  7.067899e-16
11561  3.378456e-14  4.382098e-15  7.067899e-16
11565  1.470123e-14  1.272222e-15  7.067899e-16
11569  3.208826e-14  1.130864e-15  7.067899e-16
11573  2.685802e-14  7.774689e-15  7.067899e-16
11577  3.180555e-14  2.120370e-15  7.067899e-16
11581  3.138147e-14  1.173271e-14  7.067899e-16
11585  2.742345e-14  1.837654e-15  7.067899e-16
11589  2.657530e-14  1.979012e-15  7.067899e-16
11593  1.851790e-14  4.664814e-15  7.067899e-16
11597  3.265369e-14  2.827160e-15  7.067899e-16
11601  2.275864e-14  8.622837e-15  7.067899e-16
11605  2.219320e-14  3.816666e-15  7.067899e-16
11609  1.611481e-14  2.968518e-15  7.067899e-16
11613  2.191049e-14  4.099382e-15  7.067899e-16
11617  2.106234e-14  5.230245e-15  7.067899e-16
11621  1.526666e-14  1.470123e-14  7.067899e-16
11625  3.251234e-14  1.781111e-14  7.067899e-16
11629  3.647036e-14  1.130864e-14  7.067899e-16
11633  3.265369e-14  8.340121e-15  7.067899e-16
11637  2.403086e-14  0.000000e+00  7.067899e-16
11641  2.318271e-14  1.413580e-16  7.067899e-16
11645  2.388950e-14  2.968518e-15  7.067899e-16
11649  2.897839e-14  7.067899e-16  7.067899e-16
11653  2.502036e-14  5.654319e-16  7.067899e-16
11657  3.576357e-14  1.498395e-14  7.067899e-16
11661  3.025061e-14  3.958024e-15  7.067899e-16
11665  1.894197e-14  6.926541e-15  7.067899e-16
11669  2.600987e-14  8.057405e-15  7.067899e-16
11673  1.583209e-14  3.816666e-15  7.067899e-16
11677  3.067468e-14  2.827160e-16  7.067899e-16
11681  3.618764e-14  3.958024e-15  7.067899e-16
11685  3.053332e-14  1.173271e-14  7.067899e-16
11689  1.936604e-14  1.413580e-16  7.067899e-16
11693  3.307777e-14  1.936604e-14  7.067899e-16
11697  1.880061e-14  9.046911e-15  7.067899e-16
11701  3.138147e-14  1.017777e-14  7.067899e-16
11705  3.548085e-14  2.261728e-15  7.067899e-16
11709  2.219320e-14  1.837654e-15  7.067899e-16
11713  2.982654e-14  2.968518e-15  7.067899e-16
11717  2.643394e-14  3.109876e-15  7.067899e-16
11721  1.823518e-14  5.654319e-16  7.067899e-16
11725  3.067468e-14  3.392592e-15  7.067899e-16
11729  2.643394e-14  1.413580e-14  7.067899e-16
11733  1.809382e-14  8.057405e-15  7.067899e-16
11737  3.180555e-14  5.795677e-15  7.067899e-16
11741  2.219320e-14  8.905553e-15  7.067899e-16
11745  2.092098e-14  4.806172e-15  7.067899e-16
11749  1.357037e-14  2.968518e-15  7.067899e-16
11753  2.346543e-14  4.947530e-15  7.067899e-16
11757  2.049691e-14  1.130864e-15  7.067899e-16
11761  2.502036e-14  5.654319e-16  7.067899e-16
11765  1.908333e-14  4.664814e-15  7.067899e-16
11769  2.643394e-14  5.654319e-16  7.067899e-16
11773  2.996789e-14  2.261728e-15  7.067899e-16
11777  2.487901e-14  1.031913e-14  7.067899e-16
11781  2.021419e-14  4.523456e-15  7.067899e-16
11785  2.586851e-14  5.937035e-15  7.067899e-16
11789  3.378456e-14  1.074321e-14  7.067899e-16
11793  2.261728e-14  1.399444e-14  7.067899e-16
11797  2.615123e-14  9.895059e-15  7.067899e-16
11801  3.958024e-14  3.675308e-15  7.067899e-16
11805  2.304135e-14  6.785183e-15  7.067899e-16
11809  2.487901e-14  9.895059e-16  7.067899e-16
11813  2.926110e-14  5.230245e-15  7.067899e-16
11817  2.092098e-14  2.685802e-15  7.067899e-16
11821  3.774258e-14  2.077962e-14  7.067899e-16
11825  2.657530e-14  4.523456e-15  7.067899e-16
11829  1.979012e-14  5.654319e-15  7.067899e-16
11833  3.760122e-14  8.057405e-15  7.067899e-16
11837  4.523456e-15  1.413580e-16  7.067899e-16
11841  1.597345e-14  2.968518e-15  7.067899e-16
11845  1.936604e-14  7.916047e-15  7.067899e-16
11849  2.643394e-14  9.329627e-15  7.067899e-16
11853  1.936604e-14  6.361109e-15  7.067899e-16
11857  2.403086e-14  3.392592e-15  7.067899e-16
11861  1.851790e-14  5.937035e-15  7.067899e-16
11865  2.784752e-14  5.654319e-15  7.067899e-16
11869  2.035555e-14  0.000000e+00  7.067899e-16
11873  5.371603e-15  1.017777e-14  7.067899e-16
11877  2.911975e-14  4.806172e-15  7.067899e-16
11881  9.470985e-15  2.968518e-15  7.067899e-16
11885  1.272222e-14  7.067899e-15  7.067899e-16
11889  3.378456e-14  1.484259e-14  7.067899e-16
11893  2.940246e-14  1.696296e-15  7.067899e-16
11897  2.176913e-14  2.827160e-15  7.067899e-16
11901  2.926110e-14  1.187407e-14  7.067899e-16
11905  2.714073e-14  7.491973e-15  7.067899e-16
11909  2.332407e-14  8.481479e-16  7.067899e-16
11913  1.159135e-14  2.827160e-15  7.067899e-16
11917  1.724567e-14  1.145000e-14  7.067899e-16
11921  1.639753e-14  4.382098e-15  7.067899e-16
11925  2.615123e-14  6.078393e-15  7.067899e-16
11929  2.855431e-14  3.958024e-15  7.067899e-16
11933  3.039197e-14  1.526666e-14  7.067899e-16
11937  7.350615e-15  4.240740e-16  7.067899e-16
11941  2.728209e-14  6.502467e-15  7.067899e-16
11945  2.445493e-14  7.350615e-15  7.067899e-16
11949  1.441851e-14  8.622837e-15  7.067899e-16
11953  2.134506e-14  7.633331e-15  7.067899e-16
11957  4.056974e-14  3.675308e-15  7.067899e-16
11961  2.813024e-14  5.654319e-16  7.067899e-16
11965  3.279505e-14  1.837654e-15  7.067899e-16
11969  2.388950e-14  7.633331e-15  7.067899e-16
11973  2.289999e-14  9.895059e-15  7.067899e-16
11977  2.388950e-14  1.187407e-14  7.067899e-16
11981  1.724567e-14  8.198763e-15  7.067899e-16
11985  1.569074e-14  0.000000e+00  7.067899e-16
11989  2.431357e-14  6.926541e-15  7.067899e-16
11993  3.731851e-14  3.533950e-15  7.067899e-16
11997  7.916047e-15  6.078393e-15  7.067899e-16
12001  2.191049e-14  1.357037e-14  7.067899e-16
12005  2.968518e-14  5.654319e-15  7.067899e-16
12009  2.657530e-14  1.979012e-15  7.067899e-16
12013  2.346543e-14  1.243950e-14  7.067899e-16
12017  1.851790e-14  1.413580e-15  7.067899e-16
12021  1.116728e-14  3.109876e-15  7.067899e-16
12025  2.007283e-14  3.392592e-15  7.067899e-16
12029  2.289999e-14  8.057405e-15  7.067899e-16
12033  2.261728e-14  1.413580e-15  7.067899e-16
12037  2.841296e-14  7.350615e-15  7.067899e-16
12041  2.176913e-14  5.654319e-15  7.067899e-16
12045  9.753701e-15  7.067899e-16  7.067899e-16
12049  2.346543e-14  5.371603e-15  7.067899e-16
12053  1.908333e-14  1.173271e-14  7.067899e-16
12057  1.710432e-14  1.837654e-15  7.067899e-16
12061  2.403086e-14  2.827160e-16  7.067899e-16
