# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=20, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t))                TE 
12.0100  1.690162162711189e-13  -3.752900565576952e-13  7.042131327553902e-26    5.638797403600197e-25  5.000000000000000e-01
12.0200  1.653046744430591e-13  -3.670488074438560e-13  6.736241352297845e-26    5.393864226692188e-25  5.000000000000000e-01
12.0300  1.616746368815447e-13  -3.589885335137969e-13  6.443638359719322e-26    5.159570244076203e-25  5.000000000000000e-01
12.0400  1.581243137790581e-13  -3.511052606106040e-13  6.163745201422008e-26    4.935453319684711e-25  5.000000000000000e-01
12.0500  1.546519546316801e-13  -3.433951018485730e-13  5.896009798679591e-26    4.721071391314711e-25  5.000000000000000e-01
12.0600  1.512558473759956e-13  -3.358542556967614e-13  5.639904053481279e-26    4.516001598676669e-25  5.000000000000000e-01
12.0700  1.479343175449521e-13  -3.284790041046251e-13  5.394922806878316e-26    4.319839449318492e-25  5.000000000000000e-01
12.0800  1.446857274422556e-13  -3.212657106688161e-13  5.160582842576973e-26    4.132198020779392e-25  5.000000000000000e-01
12.0900  1.415084753348970e-13  -3.142108188402358e-13  4.936421933812575e-26    3.952707197399875e-25  5.000000000000000e-01
12.1000  1.384009946634096e-13  -3.073108501704619e-13  4.721997931624605e-26    3.781012940282538e-25  5.000000000000000e-01
12.1100  1.353617532694695e-13  -3.005624025966822e-13  4.516887892734503e-26    3.616776588963655e-25  5.000000000000000e-01
12.1200  1.323892526404574e-13  -2.939621487642908e-13  4.320687245305951e-26    3.459674193418147e-25  5.000000000000000e-01
12.1300  1.294820271706100e-13  -2.875068343863211e-13  4.133008990942173e-26    3.309395875080352e-25  5.000000000000000e-01
12.1400  1.266386434383958e-13  -2.811932766389026e-13  3.953482941346120e-26    3.165645215620205e-25  5.000000000000000e-01
12.1500  1.238576994997598e-13  -2.750183625919549e-13  3.781754988138000e-26    3.028138672269233e-25  5.000000000000000e-01
12.1600  1.211378241968882e-13  -2.689790476743426e-13  3.617486404389813e-26    2.896605018543111e-25  5.000000000000000e-01
12.1700  1.184776764821524e-13  -2.630723541727345e-13  3.460353176499232e-26    2.770784809257620e-25  5.000000000000000e-01
12.1800  1.158759447568990e-13  -2.572953697634277e-13  3.310045365084951e-26    2.650429868782790e-25  5.000000000000000e-01
12.1900  1.133313462247600e-13  -2.516452460764128e-13  3.166266493642918e-26    2.535302801525794e-25  5.000000000000000e-01
12.2000  1.108426262591634e-13  -2.461191972909709e-13  3.028732963757593e-26    2.425176523677079e-25  5.000000000000000e-01
12.2100  1.084085577847339e-13  -2.407144987621113e-13  2.897173495714723e-26    2.319833815296087e-25  5.000000000000000e-01
12.2200  1.060279406722774e-13  -2.354284856771722e-13  2.771328593412323e-26    2.219066891853100e-25  5.000000000000000e-01
12.2300  1.036996011470514e-13  -2.302585517419223e-13  2.650950032514374e-26    2.122676994382065e-25  5.000000000000000e-01
12.2400  1.014223912100297e-13  -2.252021478955143e-13  2.535800370837654e-26    2.030473997436015e-25  5.000000000000000e-01
12.2500  9.919518807187615e-14  -2.202567810536585e-13  2.425652480005962e-26    1.942276034071773e-25  5.000000000000000e-01
12.2600  9.701689359934785e-14  -2.154200128793957e-13  2.320289097447950e-26    1.857909137124252e-25  5.000000000000000e-01
12.2700  9.488643377385516e-14  -2.106894585808631e-13  2.219502397854861e-26    1.777206896062760e-25  5.000000000000000e-01
12.2800  9.280275816191172e-14  -2.060627857354613e-13  2.123093583252931e-26    1.700010128752491e-25  5.000000000000000e-01
12.2900  9.076483939721324e-14  -2.015377131398421e-13  2.030872490881863e-26    1.626166567473753e-25  5.000000000000000e-01
12.3000  8.877167267408944e-14  -1.971120096851502e-13  1.942657218105937e-26    1.555530558579616e-25  5.000000000000000e-01
12.3100  8.682227525207996e-14  -1.927834932569643e-13  1.858273763617900e-26    1.487962775199575e-25  5.000000000000000e-01
12.3200  8.491568597138926e-14  -1.885500296593949e-13  1.777555684227934e-26    1.423329942422537e-25  5.000000000000000e-01
12.3300  8.305096477898226e-14  -1.844095315628087e-13  1.700343766560727e-26    1.361504574417071e-25  5.000000000000000e-01
12.3400  8.122719226508660e-14  -1.803599574746611e-13  1.626485713013078e-26    1.302364722970406e-25  5.000000000000000e-01
12.3500  7.944346920987321e-14  -1.763993107329278e-13  1.555835841352602e-26    1.245793736950161e-25  5.000000000000000e-01
12.3600  7.769891614009176e-14  -1.725256385216416e-13  1.488254797365007e-26    1.191680032214380e-25  5.000000000000000e-01
12.3700  7.599267289544198e-14  -1.687370309080464e-13  1.423609279983151e-26    1.139916871516010e-25  5.000000000000000e-01
12.3800  7.432389820446758e-14  -1.650316199008965e-13  1.361771778355700e-26    1.090402153967692e-25  5.000000000000000e-01
12.3900  7.269176926976324e-14  -1.614075785294337e-13  1.302620320336765e-26    1.043038213651602e-25  5.000000000000000e-01
12.4000  7.109548136229041e-14  -1.578631199425910e-13  1.246038231900443e-26    9.977316269771046e-26  5.000000000000000e-01
12.4100  6.953424742460180e-14  -1.543964965279768e-13  1.191913907005678e-26    9.543930284062331e-26  5.000000000000000e-01
12.4200  6.800729768277892e-14  -1.510059990502067e-13  1.140140587457551e-26    9.129369341835287e-26  5.000000000000000e-01
12.4300  6.651387926689122e-14  -1.476899558081561e-13  1.090616152330755e-26    8.732815737225442e-26  5.000000000000000e-01
12.4400  6.505325583979010e-14  -1.444467318107204e-13  1.043242916539910e-26    8.353487283164436e-26  5.000000000000000e-01
12.4500  6.362470723405425e-14  -1.412747279706745e-13  9.979274381594042e-27    7.990635768545418e-26  5.000000000000000e-01
12.4600  6.222752909690765e-14  -1.381723803162351e-13  9.545803341127160e-27    7.643545482404796e-26  5.000000000000000e-01
12.4700  6.086103254293499e-14  -1.351381592199371e-13  9.131161038676541e-27    7.311531802209271e-26  5.000000000000000e-01
12.4800  5.952454381442351e-14  -1.321705686444433e-13  8.734529607897753e-27    6.993939843463662e-26  5.000000000000000e-01
12.4900  5.821740394916336e-14  -1.292681454049159e-13  8.355126708213234e-27    6.690143167975848e-26  5.000000000000000e-01
12.5000  5.693896845554325e-14  -1.264294584475861e-13  7.992203981674945e-27    6.399542548231023e-26  5.000000000000000e-01
12.5100  5.568860699478064e-14  -1.236531081441664e-13  7.645045576856454e-27    6.121564785437946e-26  5.000000000000000e-01
12.5200  5.446570307013024e-14  -1.209377256017571e-13  7.312966736862947e-27    5.855661578915895e-26  5.000000000000000e-01
12.5300  5.326965372291731e-14  -1.182819719879067e-13  6.995312448673972e-27    5.601308444592199e-26  5.000000000000000e-01
12.5400  5.209986923524591e-14  -1.156845378704945e-13  6.691456151154942e-27    5.358003680477128e-26  5.000000000000000e-01
12.5500  5.095577283923575e-14  -1.131441425721087e-13  6.400798499188834e-27    5.125267377075594e-26  5.000000000000000e-01
12.5600  4.983680043264392e-14  -1.106595335386021e-13  6.122766181490497e-27    4.902640470783729e-26  5.000000000000000e-01
12.5700  4.874240030073164e-14  -1.082294857215141e-13  5.856810789771709e-27    4.689683838403185e-26  5.000000000000000e-01
12.5800  4.767203284423857e-14  -1.058528009740551e-13  5.602407737026457e-27    4.485977430987155e-26  5.000000000000000e-01
12.5900  4.662517031333084e-14  -1.035283074603541e-13  5.359055222802806e-27    4.291119445309607e-26  5.000000000000000e-01
12.6000  4.560129654739144e-14  -1.012548590776796e-13  5.126273243420378e-27    4.104725531323559e-26  5.000000000000000e-01
12.6100  4.459990672052472e-14  -9.903133489134788e-14  4.903602645181148e-27    3.926428034045045e-26  5.000000000000000e-01
12.6200  4.362050709264962e-14  -9.685663858204089e-14  4.690604218706046e-27    3.755875268367510e-26  5.000000000000000e-01
12.6300  4.266261476605862e-14  -9.472969790526074e-14  4.486857832610981e-27    3.592730825376149e-26  5.000000000000000e-01
12.6400  4.172575744732284e-14  -9.264946416265432e-14  4.291961604813484e-27    3.436672908793995e-26  5.000000000000000e-01
12.6500  4.080947321442536e-14  -9.061491168494760e-14  4.105531109835427e-27    3.287393700250846e-26  5.000000000000000e-01
12.6600  3.991331028900843e-14  -8.862503732623437e-14  3.927198620538218e-27    3.144598752123124e-26  5.000000000000000e-01
12.6700  3.903682681362194e-14  -8.667885996937038e-14  3.756612382794860e-27    3.008006406747012e-26  5.000000000000000e-01
12.6800  3.817959063386348e-14  -8.477542004222872e-14  3.593435921668157e-27    2.877347240859300e-26  5.000000000000000e-01
12.6900  3.734117908530251e-14  -8.291377904457827e-14  3.437347377726573e-27    2.752363534170142e-26  5.000000000000000e-01
12.7000  3.652117878508366e-14  -8.109301908535152e-14  3.288038872188593e-27    2.632808761019464e-26  5.000000000000000e-01
12.7100  3.571918542810628e-14  -7.931224243007406e-14  3.145215899643420e-27    2.518447104114391e-26  5.000000000000000e-01
12.7200  3.493480358767993e-14  -7.757057105823221e-14  3.008596747150126e-27    2.409052989388498e-26  5.000000000000000e-01
12.7300  3.416764652055722e-14  -7.586714623036077e-14  2.877911938569472e-27    2.304410641065444e-26  5.000000000000000e-01
12.7400  3.341733597624836e-14  -7.420112806463740e-14  2.752903703032360e-27    2.204313656049383e-26  5.000000000000000e-01
12.7500  3.268350201052275e-14  -7.257169512277486e-14  2.633325466496492e-27    2.108564596802607e-26  5.000000000000000e-01
12.7600  3.196578280300633e-14  -7.097804400500688e-14  2.518941365388347e-27    2.016974601907441e-26  5.000000000000000e-01
12.7700  3.126382447878423e-14  -6.941938895396807e-14  2.409525781371152e-27    1.929363013544195e-26  5.000000000000000e-01
12.7800  3.057728093392111e-14  -6.789496146727235e-14  2.304862896321199e-27    1.845557021150415e-26  5.000000000000000e-01
12.7900  2.990581366481282e-14  -6.640400991859925e-14  2.204746266634713e-27    1.765391320558540e-26  5.000000000000000e-01
12.8000  2.924909160128570e-14  -6.494579918710098e-14  2.108978416025623e-27    1.688707787939660e-26  5.000000000000000e-01
12.8100  2.860679094336075e-14  -6.351961029494739e-14  2.017370446010993e-27    1.615355167910206e-26  5.000000000000000e-01
12.8200  2.797859500160254e-14  -6.212474005283062e-14  1.929741663315888e-27    1.545188775186395e-26  5.000000000000000e-01
12.8300  2.736419404097390e-14  -6.076050071325416e-14  1.845919223462680e-27    1.478070209197953e-26  5.000000000000000e-01
12.8400  2.676328512811964e-14  -5.942621963143567e-14  1.765737789841815e-27    1.413867081098192e-26  5.000000000000000e-01
12.8500  2.617557198200373e-14  -5.812123893365612e-14  1.689039207591572e-27    1.352452752631997e-26  5.000000000000000e-01
12.8600  2.560076482782655e-14  -5.684491519289220e-14  1.615672191643553e-27    1.293706086346623e-26  5.000000000000000e-01
12.8700  2.503858025415002e-14  -5.559661911157126e-14  1.545492028318565e-27    1.237511206652631e-26  5.000000000000000e-01
12.8800  2.448874107316020e-14  -5.437573521129332e-14  1.478360289884342e-27    1.183757271263647e-26  5.000000000000000e-01
12.8900  2.395097618399855e-14  -5.318166152936635e-14  1.414144561512043e-27    1.132338252564121e-26  5.000000000000000e-01
12.9000  2.342502043909430e-14  -5.201380932200576e-14  1.352718180092987e-27    1.083152728473839e-26  5.000000000000000e-01
12.9100  2.291061451343217e-14  -5.087160277405135e-14  1.293959984400435e-27    1.036103682396694e-26  5.000000000000000e-01
12.9200  2.240750477669097e-14  -4.975447871505891e-14  1.237754076103625e-27    9.910983118590887e-27  5.000000000000000e-01
12.9300  2.191544316818985e-14  -4.866188634162636e-14  1.183989591162681e-27    9.480478454605580e-27  5.000000000000000e-01
12.9400  2.143418707458090e-14  -4.759328694581737e-14  1.132560481153455e-27    9.068673677755127e-27  5.000000000000000e-01
12.9500  2.096349921022738e-14  -4.654815364954893e-14  1.083365304091008e-27    8.674756518607606e-27  5.000000000000000e-01
12.9600  2.050314750020893e-14  -4.552597114481150e-14  1.036307024339104e-27    8.297949990384151e-27  5.000000000000000e-01
12.9700  2.005290496589593e-14  -4.452623543959394e-14  9.912928212110755e-28    7.937510856381768e-27  5.000000000000000e-01
12.9800  1.961254961303652e-14  -4.354845360938779e-14  9.482339058845004e-28    7.592728163966872e-27  5.000000000000000e-01
12.9900  1.918186432230136e-14  -4.259214355414853e-14  9.070453462685980e-28    7.262921842248000e-27  5.000000000000000e-01
13.0000  1.876063674223185e-14  -4.165683376059376e-14  8.676458994788719e-28    6.947441360661522e-27  5.000000000000000e-01
13.0100  1.834865918453919e-14  -4.074206306972132e-14  8.299578515885751e-28    6.645664445824598e-27  5.000000000000000e-01
13.0200  1.794572852170274e-14  -3.984738044943266e-14  7.939068643409140e-28    6.356995854124326e-27  5.000000000000000e-01
13.0300  1.755164608681696e-14  -3.897234477214923e-14  7.594218285196338e-28    6.080866197622109e-27  5.000000000000000e-01
13.0400  1.716621757563773e-14  -3.811652459731246e-14  7.264347236887628e-28    5.816730820957362e-27  5.000000000000000e-01
13.0500  1.678925295077976e-14  -3.727949795865986e-14  6.948804840248623e-28    5.564068727035316e-27  5.000000000000000e-01
13.0600  1.642056634801771e-14  -3.646085215617256e-14  6.646968699771366e-28    5.322381549379824e-27  5.000000000000000e-01
13.0700  1.605997598464491e-14  -3.566018355259158e-14  6.358243455022613e-28    5.091192569124238e-27  5.000000000000000e-01
13.0800  1.570730406984456e-14  -3.487709737440248e-14  6.082059606317761e-28    4.870045774701396e-27  5.000000000000000e-01
